id,genres,title,overview,keywords,popularity,cast,crew,production_companies,runtime,release_year
68728,"['Fantasy', 'Adventure', 'Family']",Oz: The Great and Powerful,"Oscar Diggs, a small-time circus illusionist and con-artist, is whisked from Kansas to the Land of Oz where the inhabitants assume he's the great wizard of prophecy, there to save Oz from the clutches of evil.","['circus', 'witch', 'magic', 'hope', 'illusion', 'lost', 'magic trick', 'wizard', '3d']",46.985445,"James Franco (Oz), Mila Kunis (Theodora), Rachel Weisz (Evanora), Michelle Williams (Annie / Glinda), Zach Braff (Frank / Finley)",Sam Raimi,"Walt Disney Pictures, Roth Films",130.0,2013
102382,"['Action', 'Adventure', 'Fantasy']",The Amazing Spider-Man 2,"For Peter Parker, life is busy. Between taking out the bad guys as Spider-Man and spending time with the person he loves, Gwen Stacy, high school graduation cannot come quickly enough. Peter has not forgotten about the promise he made to Gwen’s father to protect her by staying away, but that is a promise he cannot keep. Things will change for Peter when a new villain, Electro, emerges, an old friend, Harry Osborn, returns, and Peter uncovers new clues about his past.","['obsession', 'marvel comic', 'sequel', 'based on comic book', 'electrocution', 'medical experiment', 'electricity', 'super powers']",89.270217,"Andrew Garfield (Peter Parker / Spider-Man), Emma Stone (Gwen Stacy), Jamie Foxx (Max Dillon / Electro), Dane DeHaan (Harry Osborn / Green Goblin), Campbell Scott (Richard Parker)",Marc Webb,"Columbia Pictures, Marvel Enterprises, Avi Arad Productions",142.0,2014
20526,"['Adventure', 'Action', 'Science Fiction']",TRON: Legacy,"Sam Flynn, the tech-savvy and daring son of Kevin Flynn, investigates his father's disappearance and is pulled into The Grid. With the help of a mysterious program named Quorra, Sam quests to stop evil dictator Clu from crossing into the real world.","['artificial intelligence', 'secret identity', 'computer program', 'dystopia', 'computer', 'deception', 'duel', 'motorcycle', 'neon light', 'autocracy']",73.79505,"Garrett Hedlund (Sam Flynn), Jeff Bridges (Kevin Flynn / Clu), Olivia Wilde (Quorra), Bruce Boxleitner (Alan Bradley / Tron), Yaya DaCosta (Siren)",Joseph Kosinski,"Walt Disney Pictures, LivePlanet, Prana Studios",125.0,2010
49013,"['Animation', 'Family', 'Adventure', 'Comedy']",Cars 2,Star race car Lightning McQueen and his pal Mater head overseas to compete in the World Grand Prix race. But the road to the championship becomes rocky as Mater gets caught up in an intriguing adventure of his own: international espionage.,"['car race', 'sequel', 'comedy', 'anthropomorphism', 'best friend', 'duringcreditsstinger']",49.98659,"Owen Wilson (Lightning McQueen (voice)), Larry the Cable Guy (Mater (voice)), Michael Caine (Finn McMissile (voice)), Emily Mortimer (Holley Shiftwell (voice)), John Turturro (Francesco Bernoulli (voice))","John Lasseter, Brad Lewis","Walt Disney Pictures, Pixar Animation Studios",106.0,2011
44912,"['Adventure', 'Action', 'Thriller', 'Science Fiction']",Green Lantern,"For centuries, a small but powerful force of warriors called the Green Lantern Corps has sworn to keep intergalactic order. Each Green Lantern wears a ring that grants him superpowers. But when a new enemy called Parallax threatens to destroy the balance of power in the Universe, their fate and the fate of Earth lie in the hands of the first human ever recruited.","['dc comics', 'transformation', 'superhero', 'alien', 'alien infection', 'magical object', 'protector', 'super powers', 'origin', '3d']",51.872839,"Ryan Reynolds (Hal Jordan / Green Lantern), Blake Lively (Carol Ferris), Peter Sarsgaard (Hector Hammond), Tim Robbins (Senator Hammond), Mark Strong (Sinestro)",Martin Campbell,"De Line Pictures, Warner Bros., DC Entertainment",114.0,2011
10193,"['Animation', 'Family', 'Comedy']",Toy Story 3,"Woody, Buzz, and the rest of Andy's toys haven't been played with in years. With Andy about to go to college, the gang find themselves accidentally left at a nefarious day care center. The toys must band together to escape and return home to Andy.","['hostage', 'college', 'toy', 'barbie', 'animation', 'escape', 'day care', 'teddy bear', 'duringcreditsstinger', 'toy comes to life', 'personification', 'inanimate objects coming to life', 'toy story']",59.995418,"Tom Hanks (Woody (voice)), Tim Allen (Buzz Lightyear (voice)), Ned Beatty (Lotso (voice)), Joan Cusack (Jessie the Yodeling Cowgirl (voice)), Michael Keaton (Ken (voice))",Lee Unkrich,"Walt Disney Pictures, Pixar Animation Studios",103.0,2010
534,"['Action', 'Science Fiction', 'Thriller']",Terminator Salvation,"All grown up in post-apocalyptic 2018, John Connor must lead the resistance of humans against the increasingly dominating militaristic robots. But when Marcus Wright appears, his existence confuses the mission as Connor tries to determine whether Wright has come from the future or the past -- and whether he's friend or foe.","['saving the world', 'artificial intelligence', 'prophecy', 'san francisco', 'cyborg', 'killer robot', 'gas station', 'post-apocalyptic', 'dystopia', 'army', 'firearm', 'wartime', 'los angeles']",71.862892,"Christian Bale (John Connor), Sam Worthington (Marcus Wright), Anton Yelchin (Kyle Reese), Moon Bloodgood (Blair Williams), Bryce Dallas Howard (Kate Connor)",McG,"Columbia Pictures, The Halcyon Company, Wonderland Sound and Vision",115.0,2009
168259,['Action'],Furious 7,Deckard Shaw seeks revenge against Dominic Toretto and his family for his comatose brother.,"['car race', 'speed', 'revenge', 'suspense', 'car', 'race', 'muscle car']",102.322217,"Vin Diesel (Dominic Toretto), Paul Walker (Brian O'Conner), Dwayne Johnson (Hobbs), Michelle Rodriguez (Letty), Tyrese Gibson (Roman)",James Wan,"Universal Pictures, Original Film, Fuji Television Network",137.0,2015
72190,"['Action', 'Drama', 'Horror', 'Science Fiction', 'Thriller']",World War Z,"Life for former United Nations investigator Gerry Lane and his family seems content. Suddenly, the world is plagued by a mysterious infection turning whole human populations into rampaging mindless zombies. After barely escaping the chaos, Lane is persuaded to go on a mission to investigate this disease. What follows is a perilous trek around the world where Lane must brave horrific dangers and long odds to find answers before human civilization falls.","['dystopia', 'apocalypse', 'zombie', 'nuclear weapons', 'multiple perspectives', 'zombie apocalypse']",81.834855,"Brad Pitt (Gerry Lane), Mireille Enos (Karen Lane), Abigail Hargrove (Rachel Lane), Sterling Jerins (Constance Lane), James Badge Dale (Captain Speke)",Marc Forster,"Paramount Pictures, GK Films, Skydance Productions",116.0,2013
127585,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']",X-Men: Days of Future Past,The ultimate X-Men ensemble fights a war for the survival of the species across two time periods as they join forces with their younger selves in an epic battle that must change the past – to save our future.,"['1970s', 'mutant', 'time travel', 'marvel comic', 'based on comic book', 'superhuman', 'storm', 'beast', 'aftercreditsstinger', 'changing the past or future']",118.078691,"Hugh Jackman (Logan / Wolverine), James McAvoy (Charles Xavier / Professor X (Young)), Michael Fassbender (Erik Lehnsherr / Magneto (Young)), Jennifer Lawrence (Raven Darkholme / Mystique), Halle Berry (Ororo Munroe / Storm)",Bryan Singer,"Twentieth Century Fox Film Corporation, Donners' Company, Marvel Entertainment",131.0,2014
54138,"['Action', 'Adventure', 'Science Fiction']",Star Trek Into Darkness,"When the crew of the Enterprise is called back home, they find an unstoppable force of terror from within their own organization has detonated the fleet and everything it stands for, leaving our world in a state of crisis.  With a personal score to settle, Captain Kirk leads a manhunt to a war-zone world to capture a one man weapon of mass destruction. As our heroes are propelled into an epic chess game of life and death, love will be challenged, friendships will be torn apart, and sacrifices must be made for the only family Kirk has left: his crew.","['spacecraft', 'friendship', 'sequel', 'futuristic', 'space', 'alien', 'imax', 'space opera', 'terrorist bombing', '3d']",78.291018,"Chris Pine (James T. Kirk), Zachary Quinto (Spock), Zoe Saldana (Nyota Uhura), Karl Urban (Dr. Leonard 'Bones' McCoy), Simon Pegg (Montgomery 'Scotty' Scott)",J.J. Abrams,"Paramount Pictures, Skydance Productions, Bad Robot",132.0,2013
81005,"['Action', 'Family', 'Fantasy']",Jack the Giant Slayer,"The story of an ancient war that is reignited when a young farmhand unwittingly opens a gateway between our world and a fearsome race of giants. Unleashed on the Earth for the first time in centuries, the giants strive to reclaim the land they once lost, forcing the young man, Jack into the battle of his life to stop them. Fighting for a kingdom, its people, and the love of a brave princess, he comes face to face with the unstoppable warriors he thought only existed in legend–and gets the chance to become a legend himself.","['based on fairy tale', 'giant']",43.349855,"Nicholas Hoult (Jack), Eleanor Tomlinson (Princess Isabelle), Ewan McGregor (Elmont), Stanley Tucci (Roderick), Ian McShane (King Brahmwell)",Bryan Singer,"New Line Cinema, Original Film, Legendary Pictures",114.0,2013
64682,"['Drama', 'Romance']",The Great Gatsby,"An adaptation of F. Scott Fitzgerald's Long Island-set novel, where Midwesterner Nick Carraway is lured into the lavish world of his neighbor, Jay Gatsby. Soon enough, however, Carraway will see through the cracks of Gatsby's nouveau riche existence, where obsession, madness, and tragedy await.","['based on novel', 'infidelity', 'obsession', 'hope', '3d']",61.196071,"Leonardo DiCaprio (Jay Gatsby), Tobey Maguire (Nick Carraway), Carey Mulligan (Daisy Buchanan), Joel Edgerton (Tom Buchanan), Elizabeth Debicki (Jordan Baker)",Baz Luhrmann,"Village Roadshow Pictures, Bazmark Films, Warner Bros.",143.0,2013
9543,"['Adventure', 'Fantasy', 'Action', 'Romance']",Prince of Persia: The Sands of Time,"A rogue prince reluctantly joins forces with a mysterious princess and together, they race against dark forces to safeguard an ancient dagger capable of releasing the Sands of Time – gift from the gods that can reverse time and allow its possessor to rule the world.","['persia', 'sandstorm', 'brother against brother', 'armageddon', 'regent', 'based on video game']",62.169881,"Jake Gyllenhaal (Prince Dastan), Gemma Arterton (Tamina), Ben Kingsley (Nizam), Alfred Molina (Sheik Amar), Steve Toussaint (Seso)",Mike Newell,"Walt Disney Pictures, Jerry Bruckheimer Films",116.0,2010
68726,"['Action', 'Science Fiction', 'Adventure']",Pacific Rim,"When legions of monstrous creatures, known as Kaiju, started rising from the sea, a war began that would take millions of lives and consume humanity's resources for years on end. To combat the giant Kaiju, a special type of weapon was devised: massive robots, called Jaegers, which are controlled simultaneously by two pilots whose minds are locked in a neural bridge. But even the Jaegers are proving nearly defenseless in the face of the relentless Kaiju. On the verge of defeat, the forces defending mankind have no choice but to turn to two unlikely heroes—a washed-up former pilot (Charlie Hunnam) and an untested trainee (Rinko Kikuchi)—who are teamed to drive a legendary but seemingly obsolete Jaeger from the past. Together, they stand as mankind's last hope against the mounting apocalypse.","['dystopia', 'giant robot', 'giant monster', 'apocalypse', 'imax', 'duringcreditsstinger', '3d']",56.523205,"Idris Elba (Stacker Pentecost), Charlie Hunnam (Raleigh Becket), Charlie Day (Dr. Newton Geiszler), Ron Perlman (Hannibal Chau), Burn Gorman (Gottlieb)",Guillermo del Toro,"Legendary Pictures, Warner Bros., Disney Double Dare You (DDY)",131.0,2013
38356,"['Action', 'Science Fiction', 'Adventure']",Transformers: Dark of the Moon,"Sam Witwicky takes his first tenuous steps into adulthood while remaining a reluctant human ally of Autobot-leader Optimus Prime. The film centers around the space race between the USSR and the USA, suggesting there was a hidden Transformers role in it all that remains one of the planet's most dangerous secrets.","['moon', 'spacecraft', 'traitor', 'bodyguard', 'alien planet', 'based on cartoon', 'transformers', 'giant robot', 'sabotage', 'word domination', 'commando', 'duringcreditsstinger']",28.529607,"Shia LaBeouf (Sam Witwicky), John Malkovich (Bruce Brazos), Ken Jeong (Jerry Wang), Frances McDormand (National Intelligence Director), Josh Duhamel (Lt. Colonel William Lennox)",Michael Bay,"Paramount Pictures, Di Bonaventura Pictures, Indochina Productions",154.0,2011
217,"['Adventure', 'Action']",Indiana Jones and the Kingdom of the Crystal Skull,"Set during the Cold War, the Soviets – led by sword-wielding Irina Spalko – are in search of a crystal skull which has supernatural powers related to a mystical Lost City of Gold. After being captured and then escaping from them, Indy is coerced to head to Peru at the behest of a young man whose friend – and Indy's colleague – Professor Oxley has been captured for his knowledge of the skull's whereabouts.","['saving the world', 'riddle', 'whip', 'treasure', 'mexico city', 'leather jacket', 'machinegun', 'alien phenomenons', 'maya civilization', 'peru', 'treasure hunt', 'nuclear explosion', 'refrigerator', 'archaeologist', 'indiana jones', 'archeology\xa0']",75.674458,"Harrison Ford (Indiana Jones), Cate Blanchett (Irina Spalko), Shia LaBeouf (Mutt Williams), Ray Winstone ('Mac' George Michale), Karen Allen (Marion Ravenwood)",Steven Spielberg,"Lucasfilm, Paramount Pictures",122.0,2008
